index,group,side,phase,target,type,word_sel,nonword_sel,set,step,recording,path
147,P_group,left,exposure,Lennim,fill_nonword,Real,Pseudo,Lennim,NA,1,nonword/Lennim_1.mp3
148,P_group,left,exposure,Leonie,fill_nonword,Real,Pseudo,Leonie,NA,1,nonword/Leonie_1.mp3
149,P_group,left,exposure,Lermie,fill_nonword,Real,Pseudo,Lermie,NA,1,nonword/Lermie_1.mp3
150,P_group,left,exposure,Loanler,fill_nonword,Real,Pseudo,Loanler,NA,1,nonword/Loanler_1.mp3
151,P_group,left,exposure,Loff,fill_nonword,Real,Pseudo,Loff,NA,1,nonword/Loff_1.mp3
152,P_group,left,exposure,Lum,fill_nonword,Real,Pseudo,Lum,NA,1,nonword/Lum_1.mp3
153,P_group,left,exposure,Mallon,fill_nonword,Real,Pseudo,Mallon,NA,1,nonword/Mallon_1.mp3
154,P_group,left,exposure,Mang,fill_nonword,Real,Pseudo,Mang,NA,1,nonword/Mang_1.mp3
155,P_group,left,exposure,Mannow,fill_nonword,Real,Pseudo,Mannow,NA,1,nonword/Mannow_1.mp3
156,P_group,left,exposure,Marn,fill_nonword,Real,Pseudo,Marn,NA,1,nonword/Marn_1.mp3
157,P_group,left,exposure,Mawen,fill_nonword,Real,Pseudo,Mawen,NA,1,nonword/Mawen_1.mp3
158,P_group,left,exposure,Mawn,fill_nonword,Real,Pseudo,Mawn,NA,1,nonword/Mawn_1.mp3
159,P_group,left,exposure,Mayin,fill_nonword,Real,Pseudo,Mayin,NA,1,nonword/Mayin_1.mp3
160,P_group,left,exposure,Memmel,fill_nonword,Real,Pseudo,Memmel,NA,1,nonword/Memmel_1.mp3
161,P_group,left,exposure,Mewry,fill_nonword,Real,Pseudo,Mewry,NA,1,nonword/Mewry_1.mp3
162,P_group,left,exposure,Minnin,fill_nonword,Real,Pseudo,Minnin,NA,1,nonword/Minnin_1.mp3
163,P_group,left,exposure,Morial,fill_nonword,Real,Pseudo,Morial,NA,1,nonword/Morial_1.mp3
164,P_group,left,exposure,Moyer,fill_nonword,Real,Pseudo,Moyer,NA,1,nonword/Moyer_1.mp3
165,P_group,left,exposure,Mun,fill_nonword,Real,Pseudo,Mun,NA,1,nonword/Mun_1.mp3
166,P_group,left,exposure,Munnel,fill_nonword,Real,Pseudo,Munnel,NA,1,nonword/Munnel_1.mp3
167,P_group,left,exposure,Nallow,fill_nonword,Real,Pseudo,Nallow,NA,1,nonword/Nallow_1.mp3
168,P_group,left,exposure,Nellon,fill_nonword,Real,Pseudo,Nellon,NA,1,nonword/Nellon_1.mp3
169,P_group,left,exposure,Neoma,fill_nonword,Real,Pseudo,Neoma,NA,1,nonword/Neoma_1.mp3
170,P_group,left,exposure,Ner,fill_nonword,Real,Pseudo,Ner,NA,1,nonword/Ner_1.mp3
171,P_group,left,exposure,Norlin,fill_nonword,Real,Pseudo,Norlin,NA,1,nonword/Norlin_1.mp3
172,P_group,left,exposure,Noron,fill_nonword,Real,Pseudo,Noron,NA,1,nonword/Noron_1.mp3
173,P_group,left,exposure,Noy,fill_nonword,Real,Pseudo,Noy,NA,1,nonword/Noy_1.mp3
174,P_group,left,exposure,Orn,fill_nonword,Real,Pseudo,Orn,NA,1,nonword/Orn_1.mp3
175,P_group,left,exposure,Rame,fill_nonword,Real,Pseudo,Rame,NA,1,nonword/Rame_1.mp3
176,P_group,left,exposure,Rannel,fill_nonword,Real,Pseudo,Rannel,NA,1,nonword/Rannel_1.mp3
177,P_group,left,exposure,Rawl,fill_nonword,Real,Pseudo,Rawl,NA,1,nonword/Rawl_1.mp3
178,P_group,left,exposure,Reen,fill_nonword,Real,Pseudo,Reen,NA,1,nonword/Reen_1.mp3
179,P_group,left,exposure,Rhinen,fill_nonword,Real,Pseudo,Rhinen,NA,2,nonword/Rhinen_2.mp3
180,P_group,left,exposure,Ria,fill_nonword,Real,Pseudo,Ria,NA,1,nonword/Ria_1.mp3
181,P_group,left,exposure,Saln,fill_nonword,Real,Pseudo,Saln,NA,1,nonword/Saln_1.mp3
182,P_group,left,exposure,Sare,fill_nonword,Real,Pseudo,Sare,NA,1,nonword/Sare_1.mp3
183,P_group,left,exposure,Selmer,fill_nonword,Real,Pseudo,Selmer,NA,1,nonword/Selmer_1.mp3
184,P_group,left,exposure,Siller,fill_nonword,Real,Pseudo,Siller,NA,1,nonword/Siller_1.mp3
185,P_group,left,exposure,Slomb,fill_nonword,Real,Pseudo,Slomb,NA,1,nonword/Slomb_1.mp3
186,P_group,left,exposure,Smong,fill_nonword,Real,Pseudo,Smong,NA,1,nonword/Smong_1.mp3
187,P_group,left,exposure,Snoll,fill_nonword,Real,Pseudo,Snoll,NA,1,nonword/Snoll_1.mp3
188,P_group,left,exposure,Snyre,fill_nonword,Real,Pseudo,Snyre,NA,1,nonword/Snyre_1.mp3
189,P_group,left,exposure,Rallow,fill_nonword,Real,Pseudo,Rallow,NA,1,nonword/Rallow_1.mp3
190,P_group,left,exposure,Thim,fill_nonword,Real,Pseudo,Thim,NA,1,nonword/Thim_1.mp3
191,P_group,left,exposure,Threen,fill_nonword,Real,Pseudo,Threen,NA,1,nonword/Threen_1.mp3
192,P_group,left,exposure,Vainyl,fill_nonword,Real,Pseudo,Vainyl,NA,1,nonword/Vainyl_1.mp3
193,P_group,left,exposure,Vallon,fill_nonword,Real,Pseudo,Vallon,NA,1,nonword/Vallon_1.mp3
194,P_group,left,exposure,Vunn,fill_nonword,Real,Pseudo,Vunn,NA,1,nonword/Vunn_1.mp3
195,P_group,left,exposure,Werro,fill_nonword,Real,Pseudo,Werro,NA,1,nonword/Werro_1.mp3
196,P_group,left,exposure,Winal,fill_nonword,Real,Pseudo,Winal,NA,1,nonword/Winal_1.mp3
197,P_group,left,exposure,Woony,fill_nonword,Real,Pseudo,Woony,NA,1,nonword/Woony_1.mp3
198,P_group,left,exposure,Wyan,fill_nonword,Real,Pseudo,Wyan,NA,1,nonword/Wyan_1.mp3
199,P_group,left,exposure,Yorn,fill_nonword,Real,Pseudo,Yorn,NA,1,nonword/Yorn_1.mp3
200,P_group,left,exposure,Theen,fill_nonword,Real,Pseudo,Theen,NA,1,nonword/Theen_1.mp3
