group,phase,type,audio,vowel,match,same_onset,needs_match_onset,visual_target,correct,repetition,normed_midpoint,voiced_sel,voiceless_sel,match_sel,mismatch_sel,step,path,code
b_group,test_coda,coda_syllable,AHB_AHP_3_25,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,25,audio/coda_syllables/AHB_AHP_3_25.wav,319
b_group,test_coda,coda_syllable,AHB_AHP_3_30,AH,NA,NA,NA,NA,NA,3,14,B,P,NA,NA,30,audio/coda_syllables/AHB_AHP_3_30.wav,320
b_group,test_coda,coda_syllable,IHB_IHP_5_00,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,0,audio/coda_syllables/IHB_IHP_5_00.wav,321
b_group,test_coda,coda_syllable,IHB_IHP_5_04,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,4,audio/coda_syllables/IHB_IHP_5_04.wav,322
b_group,test_coda,coda_syllable,IHB_IHP_5_07,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,7,audio/coda_syllables/IHB_IHP_5_07.wav,323
b_group,test_coda,coda_syllable,IHB_IHP_5_09,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,9,audio/coda_syllables/IHB_IHP_5_09.wav,324
b_group,test_coda,coda_syllable,IHB_IHP_5_11,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,11,audio/coda_syllables/IHB_IHP_5_11.wav,325
b_group,test_coda,coda_syllable,IHB_IHP_5_13,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,13,audio/coda_syllables/IHB_IHP_5_13.wav,326
b_group,test_coda,coda_syllable,IHB_IHP_5_16,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,16,audio/coda_syllables/IHB_IHP_5_16.wav,327
b_group,test_coda,coda_syllable,IHB_IHP_5_20,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,20,audio/coda_syllables/IHB_IHP_5_20.wav,328
b_group,test_coda,coda_syllable,IHB_IHP_5_25,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,25,audio/coda_syllables/IHB_IHP_5_25.wav,329
b_group,test_coda,coda_syllable,IHB_IHP_5_30,IH,NA,NA,NA,NA,NA,3,7,B,P,NA,NA,30,audio/coda_syllables/IHB_IHP_5_30.wav,330
b_group,test_coda,coda_syllable,UHB_UHP_5_00,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,0,audio/coda_syllables/UHB_UHP_5_00.wav,331
b_group,test_coda,coda_syllable,UHB_UHP_5_04,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,4,audio/coda_syllables/UHB_UHP_5_04.wav,332
b_group,test_coda,coda_syllable,UHB_UHP_5_07,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,7,audio/coda_syllables/UHB_UHP_5_07.wav,333
b_group,test_coda,coda_syllable,UHB_UHP_5_09,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,9,audio/coda_syllables/UHB_UHP_5_09.wav,334
b_group,test_coda,coda_syllable,UHB_UHP_5_11,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,11,audio/coda_syllables/UHB_UHP_5_11.wav,335
b_group,test_coda,coda_syllable,UHB_UHP_5_13,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,13,audio/coda_syllables/UHB_UHP_5_13.wav,336
b_group,test_coda,coda_syllable,UHB_UHP_5_16,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,16,audio/coda_syllables/UHB_UHP_5_16.wav,337
b_group,test_coda,coda_syllable,UHB_UHP_5_20,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,20,audio/coda_syllables/UHB_UHP_5_20.wav,338
b_group,test_coda,coda_syllable,UHB_UHP_5_25,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,25,audio/coda_syllables/UHB_UHP_5_25.wav,339
b_group,test_coda,coda_syllable,UHB_UHP_5_30,UH,NA,NA,NA,NA,NA,3,8,B,P,NA,NA,30,audio/coda_syllables/UHB_UHP_5_30.wav,340
